batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,height/weight,year_born,position,career,starting_salary,OPS,lag_1_avg,lag_2_avg,lag_3_avg,lag_1_G,lag_2_G,lag_3_G,lag_1_AB,lag_2_AB,lag_3_AB,lag_1_R,lag_2_R,lag_3_R,lag_1_H,lag_2_H,lag_3_H,lag_1_2B,lag_2_2B,lag_3_2B,lag_1_3B,lag_2_3B,lag_3_3B,lag_1_HR,lag_2_HR,lag_3_HR,lag_1_TB,lag_2_TB,lag_3_TB,lag_1_RBI,lag_2_RBI,lag_3_RBI,lag_1_SB,lag_2_SB,lag_3_SB,lag_1_CS,lag_2_CS,lag_3_CS,lag_1_BB,lag_2_BB,lag_3_BB,lag_1_HBP,lag_2_HBP,lag_3_HBP,lag_1_SO,lag_2_SO,lag_3_SO,lag_1_GDP,lag_2_GDP,lag_3_GDP,lag_1_SLG,lag_2_SLG,lag_3_SLG,lag_1_OBP,lag_2_OBP,lag_3_OBP,lag_1_E,lag_2_E,lag_3_E,1B,1b_luck,2b_luck,3b_luck,lag_1_1b_luck,lag_2_1b_luck,lag_3_1b_luck,lag_1_2b_luck,lag_2_2b_luck,lag_3_2b_luck,lag_1_3b_luck,lag_2_3b_luck,lag_3_3b_luck
158,신경현,2009,한화,0.256,78,176,19,45,4,0,2,55,15,0,3,25,3,33,7,0.3125,0.3578431372549021,7,,1975년 11월 28일,,군산중앙초-군산중-군산상고-동국대-한화-상무-한화,,0.670343137254902,0.267,0.25,0.243,107.0,107.0,100.0,296.0,260.0,272.0,27.0,33.0,26.0,79.0,65.0,66.0,16.0,9.0,11.0,3.0,0.0,0.0,3.0,2.0,2.0,110.0,80.0,83.0,41.0,15.0,15.0,4.0,4.0,4.0,3.0,0.0,1.0,26.0,16.0,25.0,2.0,2.0,1.0,54.0,39.0,40.0,8.0,7.0,10.0,0.3716216216216216,0.3076923076923077,0.30514705882352944,0.3302469135802469,0.2985611510791367,0.3087248322147651,5.0,2.0,4.0,39,0.2765957446808511,0.028368794326241134,0.0,0.2384937238493724,0.2465753424657534,0.23043478260869565,0.06694560669456066,0.0410958904109589,0.04782608695652174,0.012552301255230125,0.0,0.0
158,신경현,2010,한화,0.249,119,253,29,63,13,0,10,106,40,6,5,27,0,54,10,0.4189723320158103,0.32142857142857145,4,,1975년 11월 28일,,군산중앙초-군산중-군산상고-동국대-한화-상무-한화,,0.7404009034443817,0.256,0.267,0.25,78.0,107.0,107.0,176.0,296.0,260.0,19.0,27.0,33.0,45.0,79.0,65.0,4.0,16.0,9.0,0.0,3.0,0.0,2.0,3.0,2.0,55.0,110.0,80.0,15.0,41.0,15.0,0.0,4.0,4.0,3.0,3.0,0.0,25.0,26.0,16.0,3.0,2.0,2.0,33.0,54.0,39.0,7.0,8.0,7.0,0.3125,0.3716216216216216,0.3076923076923077,0.3578431372549021,0.3302469135802469,0.2985611510791367,7.0,5.0,2.0,40,0.21164021164021163,0.06878306878306878,0.0,0.2765957446808511,0.2384937238493724,0.2465753424657534,0.028368794326241134,0.06694560669456066,0.0410958904109589,0.0,0.012552301255230125,0.0
158,신경현,2011,한화,0.266,103,233,18,62,9,0,1,74,27,5,4,23,2,50,7,0.31759656652360513,0.3372093023255814,3,,1975년 11월 28일,,군산중앙초-군산중-군산상고-동국대-한화-상무-한화,,0.6548058688491865,0.249,0.256,0.267,119.0,78.0,107.0,253.0,176.0,296.0,29.0,19.0,27.0,63.0,45.0,79.0,13.0,4.0,16.0,0.0,0.0,3.0,10.0,2.0,3.0,106.0,55.0,110.0,40.0,15.0,41.0,6.0,0.0,4.0,5.0,3.0,3.0,27.0,25.0,26.0,0.0,3.0,2.0,54.0,33.0,54.0,10.0,7.0,8.0,0.4189723320158103,0.3125,0.3716216216216216,0.32142857142857145,0.3578431372549021,0.3302469135802469,4.0,7.0,5.0,52,0.2857142857142857,0.04945054945054945,0.0,0.21164021164021163,0.2765957446808511,0.2384937238493724,0.06878306878306878,0.028368794326241134,0.06694560669456066,0.0,0.0,0.012552301255230125
158,신경현,2012,한화,0.18100000000000002,76,149,10,27,0,0,0,27,9,1,0,13,2,25,4,0.1812080536912752,0.25609756097560976,3,,1975년 11월 28일,,군산중앙초-군산중-군산상고-동국대-한화-상무-한화,,0.4373056146668849,0.266,0.249,0.256,103.0,119.0,78.0,233.0,253.0,176.0,18.0,29.0,19.0,62.0,63.0,45.0,9.0,13.0,4.0,0.0,0.0,0.0,1.0,10.0,2.0,74.0,106.0,55.0,27.0,40.0,15.0,5.0,6.0,0.0,4.0,5.0,3.0,23.0,27.0,25.0,2.0,0.0,3.0,50.0,54.0,33.0,7.0,10.0,7.0,0.31759656652360513,0.4189723320158103,0.3125,0.3372093023255814,0.32142857142857145,0.3578431372549021,3.0,4.0,7.0,27,0.21774193548387097,0.0,0.0,0.2857142857142857,0.21164021164021163,0.2765957446808511,0.04945054945054945,0.06878306878306878,0.028368794326241134,0.0,0.0,0.0
159,신명철,2001,롯데,0.152,28,33,6,5,1,0,0,6,5,1,0,2,0,8,1,0.18181818181818185,0.2,2,,1978년 08월 06일,,용지초-마산동중-마산고-연세대-롯데-삼성-KT,,0.3818181818181817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.16,0.04,0.0,,,,,,,,,
159,신명철,2002,롯데,0.205,81,127,12,26,4,2,2,40,10,7,8,4,0,35,0,0.31496062992125984,0.22900763358778625,6,,1978년 08월 06일,,용지초-마산동중-마산고-연세대-롯데-삼성-KT,,0.5439682635090461,0.152,,,28.0,,,33.0,,,6.0,,,5.0,,,1.0,,,0.0,,,0.0,,,6.0,,,5.0,,,1.0,,,0.0,,,2.0,,,0.0,,,8.0,,,1.0,,,0.18181818181818185,,,0.2,,,2.0,,,18,0.2,0.044444444444444446,0.022222222222222223,0.16,,,0.04,,,0.0,,
159,신명철,2003,롯데,0.247,101,271,31,67,11,3,6,102,33,3,7,13,1,52,1,0.3763837638376384,0.2842105263157895,10,,1978년 08월 06일,,용지초-마산동중-마산고-연세대-롯데-삼성-KT,,0.6605942901534279,0.205,0.152,,81.0,28.0,,127.0,33.0,,12.0,6.0,,26.0,5.0,,4.0,1.0,,2.0,0.0,,2.0,0.0,,40.0,6.0,,10.0,5.0,,7.0,1.0,,8.0,0.0,,4.0,2.0,,0.0,0.0,,35.0,8.0,,0.0,1.0,,0.31496062992125984,0.18181818181818185,,0.22900763358778625,0.2,,6.0,2.0,,47,0.22065727699530516,0.051643192488262914,0.014084507042253521,0.2,0.16,,0.044444444444444446,0.04,,0.022222222222222223,0.0,
159,신명철,2004,롯데,0.264,54,140,18,37,6,2,0,47,9,6,2,11,1,31,3,0.3357142857142857,0.3223684210526316,2,,1978년 08월 06일,,용지초-마산동중-마산고-연세대-롯데-삼성-KT,,0.6580827067669173,0.247,0.205,0.152,101.0,81.0,28.0,271.0,127.0,33.0,31.0,12.0,6.0,67.0,26.0,5.0,11.0,4.0,1.0,3.0,2.0,0.0,6.0,2.0,0.0,102.0,40.0,6.0,33.0,10.0,5.0,3.0,7.0,1.0,7.0,8.0,0.0,13.0,4.0,2.0,1.0,0.0,0.0,52.0,35.0,8.0,1.0,0.0,1.0,0.3763837638376384,0.31496062992125984,0.18181818181818185,0.2842105263157895,0.22900763358778625,0.2,10.0,6.0,2.0,29,0.26605504587155965,0.05504587155963303,0.01834862385321101,0.22065727699530516,0.2,0.16,0.051643192488262914,0.044444444444444446,0.04,0.014084507042253521,0.022222222222222223,0.0
159,신명철,2005,롯데,0.256,116,344,47,88,16,3,5,125,33,21,8,25,3,79,5,0.3633720930232558,0.3118279569892473,5,,1978년 08월 06일,,용지초-마산동중-마산고-연세대-롯데-삼성-KT,,0.6752000500125029,0.264,0.247,0.205,54.0,101.0,81.0,140.0,271.0,127.0,18.0,31.0,12.0,37.0,67.0,26.0,6.0,11.0,4.0,2.0,3.0,2.0,0.0,6.0,2.0,47.0,102.0,40.0,9.0,33.0,10.0,6.0,3.0,7.0,2.0,7.0,8.0,11.0,13.0,4.0,1.0,1.0,0.0,31.0,52.0,35.0,3.0,1.0,0.0,0.3357142857142857,0.3763837638376384,0.31496062992125984,0.3223684210526316,0.2842105263157895,0.22900763358778625,2.0,10.0,6.0,64,0.24615384615384617,0.06153846153846154,0.011538461538461539,0.26605504587155965,0.22065727699530516,0.2,0.05504587155963303,0.051643192488262914,0.044444444444444446,0.01834862385321101,0.014084507042253521,0.022222222222222223
159,신명철,2006,롯데,0.175,73,166,14,29,6,1,0,37,9,5,1,8,0,40,2,0.22289156626506024,0.2126436781609196,4,,1978년 08월 06일,,용지초-마산동중-마산고-연세대-롯데-삼성-KT,,0.4355352444259798,0.256,0.264,0.247,116.0,54.0,101.0,344.0,140.0,271.0,47.0,18.0,31.0,88.0,37.0,67.0,16.0,6.0,11.0,3.0,2.0,3.0,5.0,0.0,6.0,125.0,47.0,102.0,33.0,9.0,33.0,21.0,6.0,3.0,8.0,2.0,7.0,25.0,11.0,13.0,3.0,1.0,1.0,79.0,31.0,52.0,5.0,3.0,1.0,0.3633720930232558,0.3357142857142857,0.3763837638376384,0.3118279569892473,0.3223684210526316,0.2842105263157895,5.0,2.0,10.0,22,0.1746031746031746,0.047619047619047616,0.007936507936507936,0.24615384615384617,0.26605504587155965,0.22065727699530516,0.06153846153846154,0.05504587155963303,0.051643192488262914,0.011538461538461539,0.01834862385321101,0.014084507042253521
159,신명철,2007,삼성,0.252,126,416,43,105,20,2,5,144,31,19,9,27,3,68,11,0.3461538461538461,0.30269058295964124,12,,1978년 08월 06일,,용지초-마산동중-마산고-연세대-롯데-삼성-KT,,0.6488444291134874,0.175,0.256,0.264,73.0,116.0,54.0,166.0,344.0,140.0,14.0,47.0,18.0,29.0,88.0,37.0,6.0,16.0,6.0,1.0,3.0,2.0,0.0,5.0,0.0,37.0,125.0,47.0,9.0,33.0,9.0,5.0,21.0,6.0,1.0,8.0,2.0,8.0,25.0,11.0,0.0,3.0,1.0,40.0,79.0,31.0,2.0,5.0,3.0,0.22289156626506024,0.3633720930232558,0.3357142857142857,0.2126436781609196,0.3118279569892473,0.3223684210526316,4.0,5.0,2.0,78,0.22740524781341107,0.05830903790087463,0.0058309037900874635,0.1746031746031746,0.24615384615384617,0.26605504587155965,0.047619047619047616,0.06153846153846154,0.05504587155963303,0.007936507936507936,0.011538461538461539,0.01834862385321101
159,신명철,2008,삼성,0.184,97,244,29,45,8,0,1,56,17,9,1,19,2,32,7,0.2295081967213115,0.2490566037735849,5,,1978년 08월 06일,,용지초-마산동중-마산고-연세대-롯데-삼성-KT,,0.4785648004948964,0.252,0.175,0.256,126.0,73.0,116.0,416.0,166.0,344.0,43.0,14.0,47.0,105.0,29.0,88.0,20.0,6.0,16.0,2.0,1.0,3.0,5.0,0.0,5.0,144.0,37.0,125.0,31.0,9.0,33.0,19.0,5.0,21.0,9.0,1.0,8.0,27.0,8.0,25.0,3.0,0.0,3.0,68.0,40.0,79.0,11.0,2.0,5.0,0.3461538461538461,0.22289156626506024,0.3633720930232558,0.30269058295964124,0.2126436781609196,0.3118279569892473,12.0,4.0,5.0,36,0.17061611374407584,0.037914691943127965,0.0,0.22740524781341107,0.1746031746031746,0.24615384615384617,0.05830903790087463,0.047619047619047616,0.06153846153846154,0.0058309037900874635,0.007936507936507936,0.011538461538461539
159,신명철,2009,삼성,0.29100000000000004,124,423,71,123,17,2,20,204,61,21,6,48,1,72,10,0.4822695035460993,0.3644067796610169,4,,1978년 08월 06일,,용지초-마산동중-마산고-연세대-롯데-삼성-KT,,0.8466762832071162,0.184,0.252,0.175,97.0,126.0,73.0,244.0,416.0,166.0,29.0,43.0,14.0,45.0,105.0,29.0,8.0,20.0,6.0,0.0,2.0,1.0,1.0,5.0,0.0,56.0,144.0,37.0,17.0,31.0,9.0,9.0,19.0,5.0,1.0,9.0,1.0,19.0,27.0,8.0,2.0,3.0,0.0,32.0,68.0,40.0,7.0,11.0,2.0,0.2295081967213115,0.3461538461538461,0.22289156626506024,0.2490566037735849,0.30269058295964124,0.2126436781609196,5.0,12.0,4.0,84,0.2537764350453172,0.0513595166163142,0.006042296072507553,0.17061611374407584,0.22740524781341107,0.1746031746031746,0.037914691943127965,0.05830903790087463,0.047619047619047616,0.0,0.0058309037900874635,0.007936507936507936
159,신명철,2010,삼성,0.28,125,397,56,111,22,1,9,162,57,20,9,56,4,82,14,0.4080604534005038,0.3741794310722101,13,,1978년 08월 06일,,용지초-마산동중-마산고-연세대-롯데-삼성-KT,,0.7822398844727139,0.29100000000000004,0.184,0.252,124.0,97.0,126.0,423.0,244.0,416.0,71.0,29.0,43.0,123.0,45.0,105.0,17.0,8.0,20.0,2.0,0.0,2.0,20.0,1.0,5.0,204.0,56.0,144.0,61.0,17.0,31.0,21.0,9.0,19.0,6.0,1.0,9.0,48.0,19.0,27.0,1.0,2.0,3.0,72.0,32.0,68.0,10.0,7.0,11.0,0.4822695035460993,0.2295081967213115,0.3461538461538461,0.3644067796610169,0.2490566037735849,0.30269058295964124,4.0,5.0,12.0,79,0.2581699346405229,0.0718954248366013,0.0032679738562091504,0.2537764350453172,0.17061611374407584,0.22740524781341107,0.0513595166163142,0.037914691943127965,0.05830903790087463,0.006042296072507553,0.0,0.0058309037900874635
159,신명철,2011,삼성,0.20800000000000002,117,331,38,69,11,2,2,90,39,13,10,38,3,68,10,0.2719033232628399,0.2956989247311828,7,,1978년 08월 06일,,용지초-마산동중-마산고-연세대-롯데-삼성-KT,,0.5676022479940227,0.28,0.29100000000000004,0.184,125.0,124.0,97.0,397.0,423.0,244.0,56.0,71.0,29.0,111.0,123.0,45.0,22.0,17.0,8.0,1.0,2.0,0.0,9.0,20.0,1.0,162.0,204.0,56.0,57.0,61.0,17.0,20.0,21.0,9.0,9.0,6.0,1.0,56.0,48.0,19.0,4.0,1.0,2.0,82.0,72.0,32.0,14.0,10.0,7.0,0.4080604534005038,0.4822695035460993,0.2295081967213115,0.3741794310722101,0.3644067796610169,0.2490566037735849,13.0,4.0,5.0,54,0.20689655172413793,0.0421455938697318,0.007662835249042145,0.2581699346405229,0.2537764350453172,0.17061611374407584,0.0718954248366013,0.0513595166163142,0.037914691943127965,0.0032679738562091504,0.006042296072507553,0.0
159,신명철,2012,삼성,0.21,44,100,9,21,2,1,2,31,7,1,2,8,0,18,2,0.31,0.2685185185185185,3,,1978년 08월 06일,,용지초-마산동중-마산고-연세대-롯데-삼성-KT,,0.5785185185185185,0.20800000000000002,0.28,0.29100000000000004,117.0,125.0,124.0,331.0,397.0,423.0,38.0,56.0,71.0,69.0,111.0,123.0,11.0,22.0,17.0,2.0,1.0,2.0,2.0,9.0,20.0,90.0,162.0,204.0,39.0,57.0,61.0,13.0,20.0,21.0,10.0,9.0,6.0,38.0,56.0,48.0,3.0,4.0,1.0,68.0,82.0,72.0,10.0,14.0,10.0,0.2719033232628399,0.4080604534005038,0.4822695035460993,0.2956989247311828,0.3741794310722101,0.3644067796610169,7.0,13.0,4.0,16,0.2,0.025,0.0125,0.20689655172413793,0.2581699346405229,0.2537764350453172,0.0421455938697318,0.0718954248366013,0.0513595166163142,0.007662835249042145,0.0032679738562091504,0.006042296072507553
159,신명철,2013,삼성,0.23600000000000002,37,72,10,17,1,0,0,18,5,3,2,9,0,20,4,0.25,0.32098765432098764,3,,1978년 08월 06일,,용지초-마산동중-마산고-연세대-롯데-삼성-KT,,0.5709876543209876,0.21,0.20800000000000002,0.28,44.0,117.0,125.0,100.0,331.0,397.0,9.0,38.0,56.0,21.0,69.0,111.0,2.0,11.0,22.0,1.0,2.0,1.0,2.0,2.0,9.0,31.0,90.0,162.0,7.0,39.0,57.0,1.0,13.0,20.0,2.0,10.0,9.0,8.0,38.0,56.0,0.0,3.0,4.0,18.0,68.0,82.0,2.0,10.0,14.0,0.31,0.2719033232628399,0.4080604534005038,0.2685185185185185,0.2956989247311828,0.3741794310722101,3.0,7.0,13.0,16,0.3076923076923077,0.019230769230769232,0.0,0.2,0.20689655172413793,0.2581699346405229,0.025,0.0421455938697318,0.0718954248366013,0.0125,0.007662835249042145,0.0032679738562091504
159,신명철,2015,KT,0.209,89,134,12,28,2,2,2,40,18,1,0,27,0,37,5,0.29850746268656714,0.3416149068322981,2,,1978년 08월 06일,,용지초-마산동중-마산고-연세대-롯데-삼성-KT,,0.6401223695188653,,0.23600000000000002,0.21,,37.0,44.0,,72.0,100.0,,10.0,9.0,,17.0,21.0,,1.0,2.0,,0.0,1.0,,0.0,2.0,,18.0,31.0,,5.0,7.0,,3.0,1.0,,2.0,2.0,,9.0,8.0,,0.0,0.0,,20.0,18.0,,4.0,2.0,,0.25,0.31,,0.32098765432098764,0.2685185185185185,,3.0,3.0,22,0.23157894736842105,0.021052631578947368,0.021052631578947368,,0.3076923076923077,0.2,,0.019230769230769232,0.025,,0.0,0.0125
160,신범수,2018,KIA,0.16,19,25,0,4,2,1,0,8,4,0,0,0,0,7,1,0.32,0.154,0,177cm/83kg,1998년 01월 25일,포수(우투좌타),광주대성초-광주동성중-광주동성고,4000만원,0.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.05555555555555555,0.1111111111111111,0.05555555555555555,,,,,,,,,
161,신본기,2012,롯데,0.105,50,57,9,6,0,0,0,6,3,1,1,9,1,17,3,0.105,0.239,1,179cm/88kg,1989년 03월 21일,내야수(우투우타),감천초-경남중-경남고-동아대-롯데-경찰,12000만원,0.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.15,0.0,0.0,,,,,,,,,
161,신본기,2013,롯데,0.22899999999999998,99,240,27,55,11,0,1,69,25,6,3,24,5,55,2,0.28800000000000003,0.312,10,179cm/88kg,1989년 03월 21일,내야수(우투우타),감천초-경남중-경남고-동아대-롯데-경찰,12000만원,0.6,0.105,,,50.0,,,57.0,,,9.0,,,6.0,,,0.0,,,0.0,,,0.0,,,6.0,,,3.0,,,1.0,,,1.0,,,9.0,,,1.0,,,17.0,,,3.0,,,0.105,,,0.239,,,1.0,,,43,0.23369565217391305,0.059782608695652176,0.0,0.15,,,0.0,,,0.0,,
161,신본기,2014,롯데,0.23,63,113,20,26,6,1,4,46,13,1,1,5,4,25,0,0.40700000000000003,0.282,4,179cm/88kg,1989년 03월 21일,내야수(우투우타),감천초-경남중-경남고-동아대-롯데-경찰,12000만원,0.6890000000000001,0.22899999999999998,0.105,,99.0,50.0,,240.0,57.0,,27.0,9.0,,55.0,6.0,,11.0,0.0,,0.0,0.0,,1.0,0.0,,69.0,6.0,,25.0,3.0,,6.0,1.0,,3.0,1.0,,24.0,9.0,,5.0,1.0,,55.0,17.0,,2.0,3.0,,0.28800000000000003,0.105,,0.312,0.239,,10.0,1.0,,15,0.17857142857142858,0.07142857142857142,0.011904761904761904,0.23369565217391305,0.15,,0.059782608695652176,0.0,,0.0,0.0,
161,신본기,2016,롯데,0.309,25,81,13,25,4,0,1,32,10,0,1,13,8,12,3,0.395,0.451,2,179cm/88kg,1989년 03월 21일,내야수(우투우타),감천초-경남중-경남고-동아대-롯데-경찰,12000만원,0.8460000000000001,,0.23,0.22899999999999998,,63.0,99.0,,113.0,240.0,,20.0,27.0,,26.0,55.0,,6.0,11.0,,1.0,0.0,,4.0,1.0,,46.0,69.0,,13.0,25.0,,1.0,6.0,,1.0,3.0,,5.0,24.0,,4.0,5.0,,25.0,55.0,,0.0,2.0,,0.40700000000000003,0.28800000000000003,,0.282,0.312,,4.0,10.0,20,0.29411764705882354,0.058823529411764705,0.0,,0.17857142857142858,0.23369565217391305,,0.07142857142857142,0.059782608695652176,,0.011904761904761904,0.0
161,신본기,2017,롯데,0.237,128,325,49,77,11,0,5,103,47,5,2,25,13,76,8,0.317,0.313,10,179cm/88kg,1989년 03월 21일,내야수(우투우타),감천초-경남중-경남고-동아대-롯데-경찰,12000만원,0.63,0.309,,0.23,25.0,,63.0,81.0,,113.0,13.0,,20.0,25.0,,26.0,4.0,,6.0,0.0,,1.0,1.0,,4.0,32.0,,46.0,10.0,,13.0,0.0,,1.0,1.0,,1.0,13.0,,5.0,8.0,,4.0,12.0,,25.0,3.0,,0.0,0.395,,0.40700000000000003,0.451,,0.282,2.0,,4.0,61,0.25,0.045081967213114756,0.0,0.29411764705882354,,0.17857142857142858,0.058823529411764705,,0.07142857142857142,0.0,,0.011904761904761904
161,신본기,2018,롯데,0.294,139,425,55,125,28,1,11,188,71,1,5,33,11,95,12,0.442,0.35700000000000004,20,179cm/88kg,1989년 03월 21일,내야수(우투우타),감천초-경남중-경남고-동아대-롯데-경찰,12000만원,0.7989999999999999,0.237,0.309,,128.0,25.0,,325.0,81.0,,49.0,13.0,,77.0,25.0,,11.0,4.0,,0.0,0.0,,5.0,1.0,,103.0,32.0,,47.0,10.0,,5.0,0.0,,2.0,1.0,,25.0,13.0,,13.0,8.0,,76.0,12.0,,8.0,3.0,,0.317,0.395,,0.313,0.451,,10.0,2.0,,85,0.2664576802507837,0.0877742946708464,0.003134796238244514,0.25,0.29411764705882354,,0.045081967213114756,0.058823529411764705,,0.0,0.0,
162,신성현,2015,한화,0.225,64,102,17,23,3,0,4,38,17,0,0,13,0,44,0,0.373,0.313,2,183cm/92kg,1990년 10월 19일,내야수(우투우타),가동초-덕수중-일본 교토고쿠사이고-히로시마-한화,,0.6859999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.2962962962962963,0.05555555555555555,0.0,,,,,,,,,
162,신성현,2016,한화,0.278,89,158,30,44,8,0,8,76,24,0,4,15,5,54,3,0.48100000000000004,0.36,7,183cm/92kg,1990년 10월 19일,내야수(우투우타),가동초-덕수중-일본 교토고쿠사이고-히로시마-한화,,0.841,0.225,,,64.0,,,102.0,,,17.0,,,23.0,,,3.0,,,0.0,,,4.0,,,38.0,,,17.0,,,0.0,,,0.0,,,13.0,,,0.0,,,44.0,,,0.0,,,0.373,,,0.313,,,2.0,,,28,0.2916666666666667,0.08333333333333333,0.0,0.2962962962962963,,,0.05555555555555555,,,0.0,,
162,신성현,2017,두산,0.16399999999999998,34,67,5,11,2,1,1,18,7,1,0,2,1,21,2,0.26899999999999996,0.19699999999999998,3,183cm/92kg,1990년 10월 19일,내야수(우투우타),가동초-덕수중-일본 교토고쿠사이고-히로시마-한화,,0.466,0.278,0.225,,89.0,64.0,,158.0,102.0,,30.0,17.0,,44.0,23.0,,8.0,3.0,,0.0,0.0,,8.0,4.0,,76.0,38.0,,24.0,17.0,,0.0,0.0,,4.0,0.0,,15.0,13.0,,5.0,0.0,,54.0,44.0,,3.0,0.0,,0.48100000000000004,0.373,,0.36,0.313,,7.0,2.0,,7,0.15555555555555556,0.044444444444444446,0.022222222222222223,0.2916666666666667,0.2962962962962963,,0.08333333333333333,0.05555555555555555,,0.0,0.0,
162,신성현,2018,두산,0.16699999999999998,16,24,5,4,0,0,1,7,2,0,0,2,0,9,1,0.292,0.222,1,183cm/92kg,1990년 10월 19일,내야수(우투우타),가동초-덕수중-일본 교토고쿠사이고-히로시마-한화,,0.514,0.16399999999999998,0.278,0.225,34.0,89.0,64.0,67.0,158.0,102.0,5.0,30.0,17.0,11.0,44.0,23.0,2.0,8.0,3.0,1.0,0.0,0.0,1.0,8.0,4.0,18.0,76.0,38.0,7.0,24.0,17.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,15.0,13.0,1.0,5.0,0.0,21.0,54.0,44.0,2.0,3.0,0.0,0.26899999999999996,0.48100000000000004,0.373,0.19699999999999998,0.36,0.313,3.0,7.0,2.0,3,0.21428571428571427,0.0,0.0,0.15555555555555556,0.2916666666666667,0.2962962962962963,0.044444444444444446,0.08333333333333333,0.05555555555555555,0.022222222222222223,0.0,0.0
163,신종길,2003,롯데,0.284,40,67,11,19,6,1,0,27,6,5,2,7,0,22,0,0.40299999999999997,0.35100000000000003,2,183cm/87kg,1983년 12월 31일,외야수(우투좌타),광주대성초-무등중-광주제일고-(동신대)-롯데-한화,5000만원,0.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.26666666666666666,0.13333333333333333,0.022222222222222223,,,,,,,,,
163,신종길,2004,한화,0.22399999999999998,49,107,15,24,5,4,1,40,10,4,4,6,0,27,1,0.374,0.265,1,183cm/87kg,1983년 12월 31일,외야수(우투좌타),광주대성초-무등중-광주제일고-(동신대)-롯데-한화,5000만원,0.639,0.284,,,40.0,,,67.0,,,11.0,,,19.0,,,6.0,,,1.0,,,0.0,,,27.0,,,6.0,,,5.0,,,2.0,,,7.0,,,0.0,,,22.0,,,0.0,,,0.40299999999999997,,,0.35100000000000003,,,2.0,,,14,0.17721518987341772,0.06329113924050633,0.05063291139240506,0.26666666666666666,,,0.13333333333333333,,,0.022222222222222223,,
163,신종길,2009,KIA,0.235,16,17,6,4,1,0,0,5,1,2,1,4,0,5,0,0.294,0.381,0,183cm/87kg,1983년 12월 31일,외야수(우투좌타),광주대성초-무등중-광주제일고-(동신대)-롯데-한화,5000만원,0.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.25,0.08333333333333333,0.0,,,,,,,,,
163,신종길,2010,KIA,0.321,58,131,22,42,6,3,1,57,18,16,2,4,4,25,1,0.435,0.36,0,183cm/87kg,1983년 12월 31일,외야수(우투좌타),광주대성초-무등중-광주제일고-(동신대)-롯데-한화,5000만원,0.7949999999999999,0.235,,,16.0,,,17.0,,,6.0,,,4.0,,,1.0,,,0.0,,,0.0,,,5.0,,,1.0,,,2.0,,,1.0,,,4.0,,,0.0,,,5.0,,,0.0,,,0.294,,,0.381,,,0.0,,,32,0.3047619047619048,0.05714285714285714,0.02857142857142857,0.25,,,0.08333333333333333,,,0.0,,
163,신종길,2011,KIA,0.221,116,281,40,62,12,1,5,91,35,23,6,27,5,59,5,0.324,0.299,1,183cm/87kg,1983년 12월 31일,외야수(우투좌타),광주대성초-무등중-광주제일고-(동신대)-롯데-한화,5000만원,0.623,0.321,0.235,,58.0,16.0,,131.0,17.0,,22.0,6.0,,42.0,4.0,,6.0,1.0,,3.0,0.0,,1.0,0.0,,57.0,5.0,,18.0,1.0,,16.0,2.0,,2.0,1.0,,4.0,4.0,,4.0,0.0,,25.0,5.0,,1.0,0.0,,0.435,0.294,,0.36,0.381,,0.0,0.0,,44,0.20276497695852536,0.055299539170506916,0.004608294930875576,0.3047619047619048,0.25,,0.05714285714285714,0.08333333333333333,,0.02857142857142857,0.0,
163,신종길,2012,KIA,0.157,44,83,10,13,2,2,1,22,2,5,5,5,0,26,0,0.265,0.20199999999999999,1,183cm/87kg,1983년 12월 31일,외야수(우투좌타),광주대성초-무등중-광주제일고-(동신대)-롯데-한화,5000만원,0.467,0.221,0.321,0.235,116.0,58.0,16.0,281.0,131.0,17.0,40.0,22.0,6.0,62.0,42.0,4.0,12.0,6.0,1.0,1.0,3.0,0.0,5.0,1.0,0.0,91.0,57.0,5.0,35.0,18.0,1.0,23.0,16.0,2.0,6.0,2.0,1.0,27.0,4.0,4.0,5.0,4.0,0.0,59.0,25.0,5.0,5.0,1.0,0.0,0.324,0.435,0.294,0.299,0.36,0.381,1.0,0.0,0.0,8,0.14285714285714285,0.03571428571428571,0.03571428571428571,0.20276497695852536,0.3047619047619048,0.25,0.055299539170506916,0.05714285714285714,0.08333333333333333,0.004608294930875576,0.02857142857142857,0.0
